2026-01-20 14:15:28.348001 +00:00,256,,
2026-01-20 14:11:18.541001 +00:00,226,15.4470005,
2026-01-20 14:11:18.511001 +00:00,196,13.684,
2026-01-20 14:15:28.283001 +00:00,191,,
2026-01-20 14:11:18.506001 +00:00,191,13.951,
2026-01-20 14:11:18.500001 +00:00,185,76.292,
2025-09-24 10:18:24.820001 +00:00,184.366,1.791,7.269
2025-09-11 07:17:18.075001 +00:00,181,1.58,1.669
2026-01-20 14:15:28.273001 +00:00,181,,
2025-09-11 07:17:18.075001 +00:00,181,1.746,1.669
2025-09-24 10:18:24.816001 +00:00,180.366,5.774,7.269
2025-09-24 10:18:24.816001 +00:00,180.366,1.5630001,7.269
2025-09-24 10:18:24.816001 +00:00,180.366,1.7310001,7.269
2026-01-20 14:15:28.272001 +00:00,180,,
2025-09-24 10:18:24.815001 +00:00,179.366,1.608,7.269
2025-10-01 11:53:40.058001 +00:00,179,5.5709996,1.929
2025-09-24 10:18:24.814001 +00:00,178.366,1.5810001,7.269
2025-09-11 08:11:02.725001 +00:00,178.183,3.783,7.247
2025-09-24 10:17:43.623001 +00:00,178,2.631,7.269
2025-09-24 10:18:24.813001 +00:00,177.366,1.8119999,7.269
2025-09-17 07:15:21.720001 +00:00,176.549,6.701,1.607
2025-10-01 11:53:40.055001 +00:00,176,1.684,1.929
2025-09-24 10:17:43.621001 +00:00,176,1.6439999,7.269
2025-09-17 07:15:21.719001 +00:00,175.549,6.055,1.607
2025-09-24 10:18:24.811001 +00:00,175.366,1.803,7.269
2025-09-11 08:11:02.722001 +00:00,175.183,1.656,7.247
2025-09-19 13:11:27.901001 +00:00,174.549,4.837,5.141
2025-09-24 10:18:24.810001 +00:00,174.366,1.669,7.269
2025-09-29 07:18:22.282001 +00:00,174.366,2,1.9769999
2025-09-17 10:38:24.222001 +00:00,174.183,6.441,3.5540001
2025-10-01 11:53:40.053001 +00:00,174,1.871,1.929
2025-09-24 10:17:43.619001 +00:00,174,1.5500001,7.269
2025-09-17 10:38:24.221001 +00:00,173.183,1.6129999,3.5540001
2025-09-11 08:11:02.720001 +00:00,173.183,1.508,7.247
2026-01-20 14:11:18.488001 +00:00,173,4.766,
2025-09-24 10:17:43.618001 +00:00,173,1.669,7.269
2025-09-29 07:19:01.018001 +00:00,173,1.842,1.9769999
2025-09-17 07:15:21.716001 +00:00,172.549,1.7340001,1.607
2025-09-17 07:15:21.716001 +00:00,172.549,1.696,1.607
2025-09-19 13:11:27.899001 +00:00,172.549,8.71,5.141
2025-09-11 12:13:01.936001 +00:00,172.366,1.556,1.709
2025-09-24 10:18:24.808001 +00:00,172.366,1.607,7.269
2025-09-11 12:13:59.925001 +00:00,172.366,13.983,1.709
2025-09-24 10:17:26.442001 +00:00,172.183,1.543,7.269
2025-09-11 08:11:02.719001 +00:00,172.183,2.221,7.247
2026-01-20 14:11:18.487001 +00:00,172,33.056,
2025-09-24 10:17:43.617001 +00:00,172,1.662,7.269
